date,trade_return,direction,regime,exit_reason,entry_price,exit_price,quantity,bars_held,equity,drawdown
2023-04-26 20:57:00+00:00,0.0,long,is,,4084.5,4084.5,1,1,94287.5,-10.159599809433063
2023-04-26 20:59:00+00:00,12.5,long,is,,4084.5,4084.75,1,1,94300.0,-10.147689375893282
2023-04-26 22:02:00+00:00,-37.5,long,is,,4085.5,4084.75,1,2,94262.5,-10.183420676512625
2023-04-26 22:05:00+00:00,-62.5,long,is,,4085.75,4084.5,1,2,94200.0,-10.242972844211529
2023-04-26 22:07:00+00:00,25.0,long,is,,4084.25,4084.75,1,1,94225.0,-10.219151977131967
2023-04-26 22:09:00+00:00,12.5,long,is,,4084.5,4084.75,1,1,94237.5,-10.207241543592186
2023-04-26 22:11:00+00:00,0.0,long,is,,4085.0,4085.0,1,1,94237.5,-10.207241543592186
2023-04-26 22:13:00+00:00,-37.5,long,is,,4084.5,4083.75,1,1,94200.0,-10.242972844211529
2023-04-26 22:15:00+00:00,0.0,long,is,,4083.0,4083.0,1,1,94200.0,-10.242972844211529
2023-04-26 22:17:00+00:00,-37.5,long,is,,4083.5,4082.75,1,1,94162.5,-10.278704144830872
2023-04-26 22:19:00+00:00,-25.0,long,is,,4082.75,4082.25,1,1,94137.5,-10.302525011910433
2023-04-26 22:21:00+00:00,12.5,long,is,,4082.75,4083.0,1,1,94150.0,-10.290614578370652
2023-04-26 22:24:00+00:00,25.0,long,is,,4083.0,4083.5,1,2,94175.0,-10.26679371129109
2023-04-26 22:29:00+00:00,-12.5,long,is,,4083.75,4083.5,1,4,94162.5,-10.278704144830872
