date,trade_return,direction,regime,exit_reason,entry_price,exit_price,quantity,bars_held,equity,drawdown
2023-01-11 19:42:00+00:00,218.2,long,is,,11409.0,11420.0,1,61,129985.0,0.0
2023-01-11 20:42:00+00:00,123.2,long,is,,11428.0,11434.25,1,61,130110.0,0.0
2023-01-12 14:30:00+00:00,1038.2,long,is,,11437.75,11489.75,1,2014,131150.0,0.0
2023-01-12 14:32:00+00:00,-411.8,long,is,,11515.0,11494.5,1,3,130740.0,-0.3126191383911552
2023-01-12 14:57:00+00:00,2478.2,short,is,,11458.0,11334.0,1,48,133220.0,0.0
2023-01-12 15:10:00+00:00,-86.8,short,is,,11389.0,11393.25,1,4,133135.0,-0.06380423359855877
2023-01-12 15:28:00+00:00,-316.8,long,is,,11487.5,11471.75,1,30,132820.0,-0.3002552169343942
2023-01-12 15:35:00+00:00,-41.8,short,is,,11462.25,11464.25,1,13,132780.0,-0.33028073862783364
2023-01-12 15:42:00+00:00,-151.8,long,is,,11482.25,11474.75,1,12,132630.0,-0.4428764449782315
2023-01-12 15:51:00+00:00,918.2,short,is,,11468.75,11422.75,1,17,133550.0,0.0
2023-01-12 16:05:00+00:00,1068.2,short,is,,11464.25,11410.75,1,12,134620.0,0.0
2023-01-12 16:37:00+00:00,158.2,short,is,,11449.0,11441.0,1,22,134780.0,0.0
2023-01-12 16:48:00+00:00,-151.8,long,is,,11476.0,11468.5,1,6,134630.0,-0.11129247662857991
2023-01-12 16:55:00+00:00,-51.8,short,is,,11459.0,11461.5,1,13,134580.0,-0.14838996883810654
2023-01-12 17:29:00+00:00,1228.2,long,is,,11478.5,11540.0,1,61,135800.0,0.0
2023-01-12 17:43:00+00:00,-131.8,long,is,,11540.0,11533.5,1,28,135680.0,-0.08836524300441827
2023-01-12 18:01:00+00:00,-76.8,long,is,,11544.25,11540.5,1,28,135605.0,-0.1435935198821797
2023-01-12 18:11:00+00:00,-151.8,long,is,,11545.25,11537.75,1,10,135455.0,-0.2540500736377025
2023-01-12 18:25:00+00:00,28.2,long,is,,11544.25,11545.75,1,20,135485.0,-0.23195876288659795
2023-01-12 18:33:00+00:00,-131.8,short,is,,11474.75,11481.25,1,8,135355.0,-0.3276877761413844
2023-01-12 19:04:00+00:00,1283.2,long,is,,11494.5,11558.75,1,61,136640.0,0.0
2023-01-12 19:51:00+00:00,-41.8,long,is,,11540.5,11538.5,1,26,136600.0,-0.02927400468384075
2023-01-12 20:38:00+00:00,223.2,long,is,,11506.25,11517.5,1,34,136825.0,0.0
2023-01-13 14:30:00+00:00,-1476.8,long,is,,11497.5,11423.75,1,2000,135350.0,-1.0780193678055912
2023-01-13 14:46:00+00:00,-201.8,short,is,,11426.75,11436.75,1,14,135150.0,-1.2241914854741458
